SK_ID_CURR,TARGET
100001,0.00924002839234777
100005,0.05572825253014819
100013,0.005182535972293446
100028,0.013810883084285437
100038,0.14664286101291263
100042,0.004502510678495058
100057,0.005125856414993571
100065,0.012223588141216046
100066,0.0015001292753456185
100067,0.015182694157601796
100074,0.014352814416962106
100090,0.004944575220834566
100091,0.14697296551388483
100092,0.031121517753092513
100106,0.03250854103141107
100107,0.04283562491393982
100109,0.01129831284434913
100117,0.02101213119119722
100128,0.017192471951620433
100141,0.006504954345418258
100150,0.004458827116605769
100168,0.0005575132806832625
100169,0.012524925165561064
100170,0.024616442243117386
100171,0.015047738368985061
100172,0.03165304978210241
100184,0.03232635546821184
100187,0.01184851851047018
100212,0.021420939098463307
100222,0.03998760290876047
100223,0.007248856977181211
100232,0.007331186662207741
100241,0.11537564102811787
100245,0.002240493566760934
100253,0.0054309559281279455
100256,0.009175213905685431
100271,0.0016856378133655783
100278,0.17729726665467302
100280,0.0006327180452641694
100306,0.16227387310754238
100311,0.06341315850170393
100312,0.012293552332835777
100330,0.13527397210739311
100331,0.016836001379732898
100352,0.047821149170565805
100358,0.014692393568892067
100367,0.008106651401672204
100382,0.1030787942723451
100384,0.050257244871409465
100385,0.05261132089627158
100386,0.020223547094510186
100399,0.005887773982044397
100404,0.02452033087174202
100416,0.004040271103845442
100422,0.040586533467774896
100426,0.03239903447494587
100438,0.01922623866346749
100444,0.053528163245287044
100445,0.12421816706147466
100446,0.02429879674013736
100447,0.006269823934142835
100450,0.022638551079702574
100466,0.0017531433084560554
100483,0.006481923474693437
100484,0.006154754022032973
100494,0.016659565700135454
100510,0.09468193302955889
100512,0.024037813723453604
100517,0.0068930714734244045
100548,0.006170755716590468
100551,0.009970685837084636
100552,0.027365425760722907
100553,0.006187563919021679
100561,0.0998099211755482
100568,0.1189200577597258
100569,0.004567260465969111
100591,0.014734735695362699
100592,0.006458054957269276
100602,0.05357565866447612
100607,0.0353118567164374
100613,0.030296361307649337
100617,0.10835717299173905
100618,0.017310918621720767
100622,0.020293082995463178
100625,0.054639569612444795
100677,0.109711559146659
100699,0.015116946164547259
100702,0.29134302932583356
100711,0.03379514960887316
100729,0.07634222635374474
100740,0.148072749297755
100744,0.11533314122795955
100745,0.01872430970685025
100747,0.04904881268020151
100751,0.16287739169631366
100752,0.013979725309143166
100753,0.16168518185840497
100754,0.04269681241354537
100760,0.024234168762025707
100762,0.029137807833727908
100763,0.012643991923652802
100765,0.014579816526372713
100770,0.011741784504052511
100772,0.00534289610399822
100777,0.031465424532971804
100791,0.01071752122815032
100792,0.004258851326561963
100797,0.004837206941937577
100823,0.004617571757107769
100826,0.010823148669233033
100830,0.013892623804840677
100836,0.03361951908886091
100872,0.012293743448131698
100910,0.01164710486847944
100913,0.027814438475659387
100918,0.012198089061361272
100931,0.0017465128341330796
100952,0.0512411448497136
100953,0.016868098830732942
100965,0.0722019198847849
100970,0.008471722416097583
100982,0.06867414050061785
100983,0.16520851986658946
100984,0.004886025143834437
100987,0.012154214374714202
100997,0.023040897705753117
100998,0.07940308624123957
101002,0.045121267466193285
101005,0.06953002851558232
101008,0.19929642716238888
101020,0.023509354021478367
101021,0.019056209992360455
101024,0.020054989736673433
101025,0.035004851402847106
101026,0.014555542943536793
101031,0.008292775978209422
101041,0.026032385228149234
101051,0.0027081546465829946
101055,0.045245273872788164
101056,0.14411479019108528
101057,0.03008371854538993
101064,0.003219684435268007
101079,0.04264937288051079
101087,0.0026786032249223827
101090,0.006378890205567973
101092,0.0881242964286646
101097,0.0591501408815985
101099,0.011291627016711533
101107,0.06664683493153921
101118,0.03659967734443689
101125,0.059020124913791494
101126,0.00666080341743249
101128,0.0034794228964353767
101136,0.049003207652517984
101140,0.17697998251191388
101149,0.06851681831280393
101160,0.05373964236037412
101169,0.03816183130199586
101181,0.003277056501952718
101186,0.007306624545504796
101190,0.052833658242287515
101193,0.022856163364305005
101194,0.02492691490444047
101198,0.04018770530891575
101200,0.036147493466883195
101204,0.013648663423121692
101211,0.02844267876739638
101213,0.022742740171496776
101223,0.004958110478969033
101225,0.043425632623610155
101237,0.07346876825381664
101243,0.0352490692900184
101244,0.06609895770039105
101258,0.014316620315435728
101259,0.05007895347033398
101268,0.02319386963384029
101269,0.0023317367595713026
101271,0.12513650104614726
101279,0.0201168954047724
101281,0.18693582620602472
101287,0.015916072093729725
101292,0.04870346280837864
101294,0.003178675057739457
101296,0.03939348970480658
101297,0.01989842491496176
101299,0.004529668010624778
101301,0.04677016007159074
101305,0.020491293042411637
101308,0.1481955853762292
101318,0.00605510662601325
101327,0.52306320811083
101329,0.01129588981588963
101332,0.017814590872074453
101337,0.02281457848100872
101343,0.0038210640334260955
101345,0.002939172065904915
101346,0.003957215050577537
101353,0.002987821132823819
101354,0.03282423695072587
101355,0.0699518344694221
101356,0.004970665872133483
101362,0.03929437200562331
101363,0.26590686039165
101365,0.0051619535582664005
101366,0.04564835532701753
101367,0.0805881073120517
101368,0.0012467038391448238
101374,0.05577236643251823
101380,0.011443535853653927
101383,0.007841013964062494
101398,0.013151433580185393
101399,0.1679777496879802
101401,0.16546498990314257
101412,0.03565501801697467
101426,0.019219701083375916
101427,0.29000380990835284
101428,0.0632030924472539
101429,0.11384031667656648
101434,0.02007248002223559
101440,0.015922882228710654
101448,0.03976660805491119
101449,0.012376261922581011
101465,0.01965942045227917
101467,0.004207283109391844
101472,0.0232207850526722
101478,0.18471409577315903
101497,0.027909735065690663
101504,0.053789792922037886
101547,0.009113065567368132
101548,0.04094993533653057
101555,0.06418029175600087
101570,0.0023881568136814627
101572,0.04736813903764172
101578,0.011889313726996469
101580,0.11460525104428021
101588,0.05602371497320094
101602,0.01549170778086403
101610,0.050002957373194844
101614,0.034127376012211184
101616,0.008147869087714282
101643,0.015426699526385399
101644,0.010504129241720143
101649,0.019464080230378544
101650,0.06362836836826626
101665,0.009110507895481202
101667,0.013132387537030955
101669,0.003950378684480843
101674,0.04510876960331276
101675,0.045179951620537916
101678,0.07187153465399893
101682,0.03447599230236797
101686,0.013776467224335788
101697,0.049167405165670655
101700,0.7004097163378742
101711,0.007648970080246464
101714,0.056493984345299376
101715,0.19666533207453776
101728,0.04155401063580619
101732,0.04830971718076898
101757,0.052386532643135086
101758,0.00774094443186439
101759,0.026832236200914347
101762,0.0079316217217585
101764,0.027830949102602715
101780,0.054543910887802936
101784,0.0019162658386860643
101789,0.0025563411503260747
101816,0.11258562700705227
101819,0.008094858187190112
101827,0.004926892272304893
101863,0.048351539850064476
101867,0.021864246364645252
101870,0.01720905313501428
101873,0.048846305012343896
101878,0.062084192683719744
101879,0.0061009002863350445
101880,0.006443166870703373
101887,0.014109859482667134
101897,0.008172736052864074
101901,0.09296153049777017
101903,0.10623565175327664
101920,0.005711584991791405
101921,0.0036743844253027337
101922,0.01223422169070115
101961,0.10075143021087764
101962,0.0017612493510789425
101971,0.0095756926010972
101976,0.5477915476121318
102002,0.05708951913430419
102005,0.037513772281377956
102007,0.05307936753989084
102017,0.012279265120691817
102019,0.17206524494968856
102029,0.0019774395299414667
102051,0.042730936813041034
102052,0.0017340697121324355
102054,0.005268979217403676
102062,0.008937922792017152
102067,0.08736694774808201
102068,0.01715554276218273
102070,0.010997648281393936
102090,0.028133316208846737
102092,0.01718453912042378
102099,0.04165447197284817
102100,0.0031026121603150423
102112,0.052716432338810015
102113,0.015895578115185275
102122,0.07644316046776908
102123,0.007918509818748852
102125,0.021755959928459693
102126,0.06308532143195934
102146,0.017345072089488153
102147,0.16353578366172677
102151,0.01366513170813155
102158,0.0833742169826614
102159,0.006336631592311123
102162,0.025616431120415294
102165,0.013624607460967027
102166,0.01201421656116933
102174,0.005809261772126551
102193,0.10663626142115999
102198,0.010342230491623845
102205,0.022344247666625707
102206,0.005326366001328551
102218,0.005200119401097333
102221,0.008197610339933943
102230,0.009640447241687635
102238,0.005651102216828782
102248,0.003954376329519554
102252,0.06904315343896969
102259,0.025929761911711254
102262,0.06885247951121813
102273,0.06737411963408582
102286,0.022995973858031926
102293,0.00765972804451459
102294,0.019032844476355126
102296,0.00839958364495328
102298,0.020768332302891733
102303,0.006532786159112652
102309,0.030530833931966758
102315,0.012368492461409957
102340,0.010625106527942437
102342,0.05223676640248548
102344,0.023043917660863066
102346,0.06932397561435058
102347,0.0038184460061321214
102374,0.007760582971360258
102380,0.0026999478566197234
102387,0.02434467479739536
102393,0.025872881225711453
102403,0.0025574558858993375
102413,0.009248147254090216
102414,0.0006381379618693601
102415,0.010253656432902653
102416,0.05382391028234293
102439,0.021343351841710777
102441,0.009892533179370689
102443,0.002053844193616794
102444,0.019566205186909703
102445,0.03461881441889731
102448,0.008412441770052266
102449,0.02176594261083892
102450,0.06043772221918948
102456,0.006040985341289676
102458,0.03915653530264154
102459,0.030166721286222067
102465,0.0014752270148235076
102470,0.042790127615206015
102471,0.024058667195182005
102475,0.01748130340616767
102476,0.0634469461287821
102506,0.014293046405860963
102509,0.00547381863414709
102519,0.04160968628271244
102522,0.00565338953383113
102545,0.018086165915433057
102549,0.006698554093397334
102562,0.0019928437963824324
102563,0.005168189786562898
102568,0.05162821680777532
102582,0.02481999049766509
102592,0.004927321911622954
102597,0.012920723798338484
102605,0.003948839591537087
102614,0.017645969372727433
102617,0.019698025401207745
102634,0.013668702364131018
102652,0.004601546048643653
102655,0.0007387470573567556
102671,0.030240321212450582
102694,0.10383242149290382
102701,0.028162168109874396
102703,0.006600260510190308
102704,0.005967086244124085
102713,0.0060019148003164725
102720,0.128331138615109
102731,0.054465446383387024
102733,0.004536264592651529
102749,0.010591593549496011
102755,0.007024090595794383
102763,0.004589795730607544
102770,0.007760753273307216
102772,0.050360976869929096
102799,0.09995850254701005
102838,0.004544560537700481
102854,0.006026160925377908
102862,0.10674493850450929
102863,0.0074113865196909715
102867,0.005839969701131112
102868,0.0018724888632126997
102878,0.032679455485465525
102887,0.008977362788292993
102898,0.08014279142152235
102904,0.03175384080957827
102912,0.022366390757493693
102919,0.011558812390439419
102927,0.02126349993957334
102932,0.006018709891636802
102933,0.024513165767554246
102935,0.013740935298957122
102958,0.08661416677955207
102969,0.08131495401533904
102971,0.03102896880644551
102975,0.009140174419475481
102979,0.018107035157471914
102982,0.005654870459039369
102987,0.07893560962791588
102989,0.01954907737975503
102995,0.0085192030406728
102996,0.006027557093240315
103000,0.014811610404907326
103001,0.028101498438838846
103004,0.017275612026603264
103010,0.001285919782922463
103025,0.15036467598283942
103029,0.003717004371382434
103046,0.05880480176119957
103056,0.009259993620897035
103062,0.017866106401856884
103078,0.0011348123246445578
103083,0.0022455322478255016
103092,0.030734424528703768
103096,0.031777255547207055
103097,0.09215626891071248
103102,0.11278413520909811
103112,0.0017307530539669577
103132,0.016942509850958187
103144,0.027513385214751572
103145,0.09482821568061961
103146,0.0015082150783161097
103147,0.07198104862186092
103158,0.0070316363990582074
103171,0.0519980169063461
103173,0.013695020551161573
103184,0.020910602041367552
103195,0.09054225124194824
103196,0.007479831632061249
103206,0.01582108578656044
103230,0.07143045975299422
103231,0.06642319144279314
103232,0.014023626262347218
103239,0.02455344925710554
103240,0.06266786381327429
103243,0.027316412544167112
103252,0.038893477281088204
103258,0.013612375986357709
103259,0.043924905932282945
103279,0.005232491569725706
103280,0.0011803356593962672
103286,0.0023484204873409297
103287,0.07148882551833341
103290,0.00703947527960558
103298,0.014858309262885595
103315,0.0019244588475176197
103319,0.011775240709515144
103334,0.08059222617403691
103336,0.022080126511427094
103345,0.01895362206361012
103368,0.0035211294707401964
103371,0.04035852335244886
103377,0.013026125387712707
103398,0.007435778079983885
103404,0.015148350852572157
103408,0.06289339914620988
103410,0.030686375625155533
103418,0.01946372835770347
103420,0.07991941049394483
103432,0.029460979076633736
103433,0.012252202005096269
103436,0.004646456934991594
103440,0.005890675060990289
103453,0.02687255381458671
103459,0.013641949819980851
103460,0.011822301804463373
103461,0.002891969080083885
103462,0.00842592366707563
103473,0.022208895468339453
103474,0.0030262222496813375
103475,0.13169904301680882
103478,0.06285278997159373
103480,0.04898585903091828
103484,0.002660976019675679
103494,0.06659381680537232
103513,0.03544898338621645
103515,0.04250678633383915
103516,0.02951640161627231
103525,0.1171361564927539
103541,0.5661483840496979
103544,0.002889704036029738
103562,0.12473724185149004
103570,0.2933011586503311
103572,0.04099125163031599
103574,0.004567578564420501
103575,0.00923859520695831
103591,0.024873343524483515
103594,0.010359220516692955
103609,0.029181377399701117
103613,0.06801701911488414
103614,0.0020453039178020766
103615,0.0040602243466545535
103624,0.010769094317521766
103625,0.11724619731070159
103628,0.13916071527102722
103629,0.014248588348849282
103647,0.014815573492525382
103648,0.005528761611724731
103651,0.012992729794495998
103658,0.009193085711008223
103668,0.009409637814217494
103669,0.008914282325861519
103676,0.00710481441905929
103682,0.037741462002841356
103683,0.011644243122179957
103689,0.018603792458366176
103725,0.04186246918014154
103733,0.047259009842792826
103744,0.011490826169961551
103762,0.05319109066376345
103771,0.19706591835731035
103773,0.002980525085035183
103783,0.039039810875835045
103784,0.003264088584746325
103808,0.0028735949280563233
103812,0.03196942619384423
103813,0.0901745596507955
103814,0.03751981335151662
103818,0.06546759682674799
103824,0.004499923127877854
103828,0.004285298245263735
103830,0.14001575807763228
103840,0.005596965234617016
103842,0.058530555313453844
103847,0.1296989091584128
103848,0.02254292400224095
103851,0.0011395385226814362
103854,0.022497032228790105
103857,0.03339146144139998
103861,0.004896681134308346
103862,0.0893293311653477
103865,0.008683712836953673
103870,0.0033662837282252968
103876,0.005610778016838388
103891,0.5856244684922145
103908,0.017422832199823837
103914,0.04680047338266334
103918,0.010994906230678737
103940,0.0018395762203847713
103963,0.02111438246083674
103966,0.045630788555969345
103971,0.12305259825263125
103980,0.03851786680802488
103984,0.009855993247089665
103985,0.010039141066473219
103998,0.2064145597049951
104019,0.005450566716803236
104026,0.004107989042379741
104035,0.0997279917101674
104044,0.041476370338425494
104045,0.015176473280962917
104047,0.05786692557508453
104051,0.007863189088591486
104058,0.02701907286935127
104063,0.0060810130691151135
104066,0.06907360823793403
104087,0.0035341490415441964
104089,0.01027912900288325
104095,0.0039137494621595235
104098,0.03686986534969645
104104,0.010578555815916428
104110,0.04427699613591039
104120,0.03670817914082211
104122,0.021625605030500192
104131,0.027692449219941656
104132,0.029518950821469984
104135,0.01192496259584836
104136,0.018206909486371558
104149,0.034451722484759036
104150,0.021303972188751276
104156,0.06948394155421637
104165,0.017373544364292025
104175,0.013212492749084433
104179,0.06531284335405951
104184,0.062394447865661576
104206,0.006346027506314084
104216,0.15612760551197027
104230,0.1977720942405388
104257,0.038324070202797766
104272,0.003633854366463199
104273,0.00641049004751805
104278,0.014333026348505633
104294,0.02009377100414159
104295,0.03659693550437237
104297,0.025614670797778797
104298,0.06414796589865063
104308,0.014247376354787547
104318,0.007242497707813142
104319,0.04195615521862071
104320,0.03427411202108961
104327,0.04290040619354107
104334,0.01899030718418559
104344,0.021747196052031303
104350,0.007108909020676163
104351,0.12344781497757817
104354,0.008710132921365216
104369,0.06104573419083014
104376,0.07637981829129849
104381,0.007548364687648325
104384,0.039815408082773174
104391,0.02050869280060898
104394,0.03674873829148961
104398,0.12100268611155926
104402,0.003631899168465586
104408,0.010818300829580777
104409,0.02411357640295814
104410,0.172660068472154
104412,0.02880536502266705
104417,0.10466843537172693
104424,0.017536315037596662
104426,0.014918472494332253
104435,0.021119557895611294
104445,0.004550525722400934
104458,0.003805583355503885
104460,0.017613601230493436
104466,0.006885385599407384
104472,0.02223214140859695
104473,0.010178546265809742
104479,0.0021765407814631843
104480,0.004246652171864433
104482,0.016878733877731342
104499,0.006975177587744097
104501,0.001161741838919555
104502,0.012770204369648073
104506,0.031561733732602223
104510,0.0038635169311991087
104512,0.007254454086481258
104520,0.19397261932072793
104528,0.017889072190845717
104529,0.018683110470142497
104541,0.0160695989406014
104578,0.005262979554148395
104584,0.10050172731023173
104588,0.017474603330528485
104602,0.03663966570332447
104610,0.0068776421065767064
104611,0.041431484013118886
104618,0.03727576295548044
104620,0.015760767181892135
104622,0.005061063672951518
104624,0.010226902950662765
104625,0.09104307887567128
104634,0.048451396740879185
104639,0.004159273511784814
104646,0.02417464627199107
104647,0.017207960966112556
104652,0.004531545074589765
104670,0.05018918620645458
104677,0.007168493121068098
104685,0.0486486219775973
104691,0.010765561749267905
104696,0.04241930337898818
104699,0.002292749928850033
104712,0.0475065292694668
104714,0.005170667818667848
104717,0.041992480941014654
104718,0.005456844290088619
104740,0.01908886401218826
104741,0.008802077822155766
104743,0.0033172192980370483
104744,0.008383758174060372
104747,0.0057677113323460075
104767,0.017389662526127808
104772,0.18754845184734886
104776,0.07706704112089355
104779,0.005405995704600028
104814,0.0046055620976595225
104815,0.0042695045053562615
104830,0.014892914471166514
104831,0.013830043565616682
104833,0.018288414309593243
104839,0.0055703231440259685
104840,0.005893458417588018
104860,0.014447786768802639
104861,0.006900921509964317
104866,0.03803490137505365
104870,0.011121688162250653
104877,0.04002616435622035
104878,0.001139064887983641
104879,0.011316288714227886
104880,0.01350448644774853
104899,0.007390363139632605
104906,0.008313210310182518
104907,0.03883939448693828
104913,0.04950629503447546
104916,0.01984857317535444
104921,0.00898298750485407
104930,0.018566702115136915
104931,0.20690302815284173
104936,0.005299951436196503
104937,0.012764529298140344
104942,0.0016500705522078983
104943,0.014559801009619627
104969,0.04811139805125394
104972,0.10708656119686903
104988,0.015722166813633687
105013,0.007634301417554094
105015,0.005920496178016902
105019,0.05486580047495782
105027,0.010317333713723058
105030,0.025976625767353538
105035,0.1024988585265415
105041,0.016417166467641006
105051,0.06912656859079712
105056,0.013507162196284124
105067,0.19850219260141796
105071,0.03166339697797154
105072,0.009628393040241516
105074,0.014926550940507738
